,name,category,original,sale,link
1634,Nike,Expandable Fanny Pack,$200,$150.97,https://www.nike.com/t/expandable-fanny-pack-1N30CX/N2364-082
1635,Nike Sportswear,Men's Classic Fleece Crew,$200,$150.97,https://www.nike.com/t/sportswear-mens-classic-fleece-crew-H4zp9c/DA0021-399
1636,Nike Essential Micro,Men's Boxer Briefs,$200,$150.97,https://www.nike.com/t/essential-micro-mens-boxer-briefs-CwlVzq/KE1091-012
1637,Nike Dri-FIT ADV Tiger Woods,Men's Golf Polo,$200,$150.97,https://www.nike.com/t/dri-fit-adv-tiger-woods-mens-golf-polo-nQlbxk/DA2995-017
1638,Nike College (Oklahoma),Fleece Pants,$200,$150.97,https://www.nike.com/t/oklahoma-fleece-pants-4rRDm6/DH3751-063
1639,Nike Metcon 5,Men's Training Shoes,$200,$150.97,https://www.nike.com/t/metcon-5-mens-training-shoes-lFwjMP/AQ1189-001
1640,Nike Dri-FIT Standard Issue,Men's Full-Zip Basketball Hoodie,$200,$150.97,https://www.nike.com/t/dri-fit-standard-issue-mens-full-zip-basketball-hoodie-j4WHn6/CK6362-063
1641,Nike Vapor Edge Pro 360,Men's Football Cleats,$200,$150.97,https://www.nike.com/t/vapor-edge-pro-360-mens-football-cleats-Ff9S1D/AO8277-007
1642,Nike Therma-FIT Repel Challenger,Men's Running Pants,$200,$150.97,https://www.nike.com/t/therma-fit-repel-challenger-mens-running-pants-cxjnfk/DD6215-084
1643,Nike Dri-FIT Standard Issue,Men's Basketball Sweatshirt,$200,$150.97,https://www.nike.com/t/dri-fit-standard-issue-mens-basketball-sweatshirt-pbTB3s/DA6741-419
1644,Nike Dri-FIT,Men's Basketball Shorts,$200,$150.97,https://www.nike.com/t/dri-fit-mens-basketball-shorts-vgS8mJ/CV1912-657
1645,Nike College Replica (Michigan),Men's Basketball Jersey,$200,$150.97,https://www.nike.com/t/replica-michigan-mens-basketball-jersey-sfqzT5/AT8782-420
1646,"Giannis ""Freak""",Men's Mesh Basketball Shorts,$200,$150.97,https://www.nike.com/t/giannis-freak-mens-mesh-basketball-shorts-VLS7fM/DA5689-010
1647,Nike Air Max Genome,Men's Shoes,$200,$150.97,https://www.nike.com/t/air-max-genome-mens-shoes-f4SHr3/CW1648-002
1648,Nike College (Alabama),Men's Basketball Shorts,$200,$150.97,https://www.nike.com/t/alabama-mens-basketball-shorts-xKBTbD/DJ8424-698
1649,Nike Waffle Trainer 2 SD,Men's Shoes,$200,$150.97,https://www.nike.com/t/waffle-trainer-2-sd-mens-shoes-ntNTQ5/DC8865-600
1650,Nike Dri-FIT,Men’s Swoosh Training T-Shirt,$200,$150.97,https://www.nike.com/t/dri-fit-mens-swoosh-training-t-shirt-LwDhZh/CZ9724-100
1651,Tiger Woods,Men's Knit Golf Sweater,$200,$150.97,https://www.nike.com/t/tiger-woods-mens-knit-golf-sweater-XlMQrh/CU9782-003
1652,Nike Dri-FIT Victory,Men's 1/2-Zip Golf Top,$200,$150.97,https://www.nike.com/t/dri-fit-victory-mens-1-2-zip-golf-top-F2TrfW/BV0398-419
1653,Nike College Dri-FIT Spotlight (Duke),Men's Pants,$200,$150.97,https://www.nike.com/t/dri-fit-spotlight-duke-mens-pants-rkJWfM/DD6357-480
1654,Nike Therma,Men's Training Pants,$200,$150.97,https://www.nike.com/t/therma-mens-training-pants-xV5QHN/932253-071
1655,Nike College Retro (Ohio State),Men's Fleece Hoodie,$200,$150.97,https://www.nike.com/t/retro-ohio-state-mens-fleece-hoodie-Vshw50/DJ8341-063
1656,Nike Sportswear Alumni,Men's French Terry Shorts,$200,$150.97,https://www.nike.com/t/sportswear-alumni-mens-french-terry-shorts-tLfmxJ/AR2375-337
1657,Nike Dri-FIT Sport Clash,Men's Short-Sleeve Training Top,$200,$150.97,https://www.nike.com/t/dri-fit-sport-clash-mens-short-sleeve-training-top-L8t5nF/DD1899-010
1658,Nike Therma-FIT Wild Run Element,Men's 1/2-Zip Running Top,$200,$150.97,https://www.nike.com/t/therma-fit-wild-run-element-mens-1-2-zip-running-top-BTLzhB/DD6764-097
1659,Nike Dri-FIT DNA,Men's Basketball Shorts,$200,$150.97,https://www.nike.com/t/dri-fit-dna-mens-basketball-shorts-q1LZd0/DO6164-073
1660,NikeCourt Dri-FIT Advantage,"Men's 9"" Tennis Shorts",$200,$150.97,https://www.nike.com/t/nikecourt-dri-fit-advantage-mens-9-tennis-shorts-VXNbpH/CW5944-671
1661,Nike Air Presto,Men's Shoes,$200,$150.97,https://www.nike.com/t/air-presto-mens-shoes-JlLlWz/CT3550-800
1662,Nike Dri-FIT Wordmark Outline Legend (MLB St. Louis Cardinals),Men's T-Shirt,$200,$150.97,https://www.nike.com/t/dri-fit-wordmark-outline-legend-st-louis-cardinals-mens-t-shirt-2w9VMn/N922M5Z-SC0
1663,Nike Dri-FIT Vapor,Men's Graphic Golf Polo,$200,$150.97,https://www.nike.com/t/dri-fit-vapor-mens-graphic-golf-polo-hPNCGg/DA2955-100
1664,Nike Sportswear,Men's T-Shirt,$200,$150.97,https://www.nike.com/t/sportswear-mens-t-shirt-qgwzfD/DM2279-010
1665,Nike College Dri-FIT (Tennessee),Men's Long-Sleeve Sweatshirt,$200,$150.97,https://www.nike.com/t/dri-fit-tennessee-mens-long-sleeve-sweatshirt-WBfnzR/DH2770-222
1666,Nike Dri-FIT Sport Clash,Men's Printed Training Pants,$200,$150.97,https://www.nike.com/t/dri-fit-sport-clash-mens-printed-training-pants-hh1CxF/DD1711-010
1667,Nike Sportswear Swoosh Tech Fleece,Men's Pants,$200,$150.97,https://www.nike.com/t/sportswear-swoosh-tech-fleece-mens-pants-4BpCFp/DH1023-063
1668,Nike Sportswear Essentials+,Men's French Terry Shorts,$200,$150.97,https://www.nike.com/t/sportswear-essentials-mens-french-terry-shorts-sGmZvt/DD4682-362
1669,Nike SB,Camo Skate Cargo Pants,$200,$150.97,https://www.nike.com/t/sb-camo-skate-cargo-pants-7pG070/DN4989-320
1670,Nike Standard Issue,Men's Mesh Basketball Shorts,$200,$150.97,https://www.nike.com/t/standard-issue-mens-mesh-basketball-shorts-jN7tCJ/DA3030-100
1671,Nike Sportswear,Men's T-Shirt,$200,$150.97,https://www.nike.com/t/sportswear-mens-t-shirt-0nPbnW/DJ1347-010
1672,Jordan College Dri-FIT Spotlight (UNC),Men's Pants,$200,$150.97,https://www.nike.com/t/jordandri-fit-spotlight-unc-mens-pants-rVrr6Z/DD6385-419
1673,PG 5,Basketball Shoes,$200,$150.97,https://www.nike.com/t/pg-5-basketball-shoes-9zqWmn/CW3143-101
1674,Nike Sportswear,Men's Woven Flow Shorts,$200,$150.97,https://www.nike.com/t/sportswear-mens-woven-flow-shorts-VFft3H/AR2382-814
1675,Nike Dri-FIT ReLuxe,Men's Boxer Briefs (2-Pack),$200,$150.97,https://www.nike.com/t/dri-fit-reluxe-mens-boxer-briefs-2-pack-52GNlF/KE1104-033
1676,Nike College Club (Texas),Men's Full-Zip Fleece Hoodie,$200,$150.97,https://www.nike.com/t/club-texas-mens-full-zip-fleece-hoodie-X4nlp9/DJ8419-063
1677,Nike Court Legacy,Men's Shoes,$200,$150.97,https://www.nike.com/t/court-legacy-mens-shoes-8nrfBK/DJ1999-800
1678,Nike Dri-FIT Vapor,Men's Slim Fit Golf Pants,$200,$150.97,https://www.nike.com/t/dri-fit-vapor-mens-slim-fit-golf-pants-W49BLq/DJ3068-025
1679,Nike React Live SE,Men's Shoes,$200,$150.97,https://www.nike.com/t/react-live-se-mens-shoes-FF0LHr/DD6879-001
1680,Nike Sportswear Therma-FIT Repel,Men's Reversible Jacket,$200,$150.97,https://www.nike.com/t/sportswear-therma-fit-repel-mens-reversible-jacket-LbrrSX/DD6974-736
1681,Nike College Max 90 (Georgia),Men's T-Shirt,$200,$150.97,https://www.nike.com/t/max-90-georgia-mens-t-shirt-Tdb23d/DM1923-100
1682,The Nike Polo,Men's Polo,$200,$150.97,https://www.nike.com/t/polo-mens-polo-f3q8ZG/DB3263-493
1683,Nike Sportswear,Men's Classic Fleece Shorts,$200,$150.97,https://www.nike.com/t/sportswear-mens-classic-fleece-shorts-lhT2NR/DA0025-307
1684,Jordan Brand Holiday,Men's Long-Sleeve T-Shirt,$200,$150.97,https://www.nike.com/t/jordan-brand-holiday-mens-long-sleeve-t-shirt-X68fW6/DC9793-333
1685,Nike Sportswear Style Essentials,Men's Lined Long-Sleeve Top,$200,$150.97,https://www.nike.com/t/sportswear-style-essentials-mens-lined-long-sleeve-top-hx6zwH/DD7016-700
1686,Nike Dri-FIT Player,Men's Striped Golf Polo,$200,$150.97,https://www.nike.com/t/dri-fit-player-mens-striped-golf-polo-lGQVft/CV3496-631
1687,Nike Sportswear,Men's Tank,$200,$150.97,https://www.nike.com/t/sportswear-mens-tank-WV8CqM/BQ1260-382
1688,Nike College Dri-FIT Spotlight (Stanford),Men's Pullover Hoodie,$200,$150.97,https://www.nike.com/t/dri-fit-spotlight-stanford-mens-pullover-hoodie-n3Cv1R/DD6282-698
1689,Nike Dri-FIT Nathan Bell,Men's Running T-Shirt,$200,$150.97,https://www.nike.com/t/dri-fit-nathan-bell-mens-running-t-shirt-rm7vD0/AO0650-033
1690,Nike Vapor Jet 6.0 Electric Varsity,Men's Football Gloves,$200,$150.97,https://www.nike.com/t/vapor-jet-6-electric-varsity-mens-football-gloves-R1WkZ6/N1001636-153
1691,Nike Sportswear Tech Fleece,Men's Joggers,$200,$150.97,https://www.nike.com/t/sportswear-tech-fleece-mens-joggers-X60Hkt/DD4706-303
1692,Nike Waffle One,Men's Shoes,$200,$150.97,https://www.nike.com/t/waffle-one-mens-shoes-4cW37x/DA7995-300
1693,Nike SB,Pull-On Skate Chino Shorts,$200,$150.97,https://www.nike.com/t/sb-pull-on-skate-chino-shorts-qqQk3j/CV4303-247
1694,Jordan Delta 2,Men's Shoes,$200,$150.97,https://www.nike.com/t/jordan-delta-2-mens-shoes-0zS4N1/CV8121-011
1695,Nike Air Zoom Vomero 16,Men's Road Running Shoes,$200,$150.97,https://www.nike.com/t/air-zoom-vomero-16-mens-road-running-shoes-8zSBBk/DA7245-100
1696,Nike Sportswear,Men's T-Shirt,$200,$150.97,https://www.nike.com/t/sportswear-mens-t-shirt-PSrJpq/DD1404-010
1697,Nike College Dri-FIT Spotlight (Penn State),Men's Pants,$200,$150.97,https://www.nike.com/t/dri-fit-spotlight-penn-state-mens-pants-Jl09TC/DD6378-419
1698,Nike Metcon Sport,Men's Training Shoes,$200,$150.97,https://www.nike.com/t/metcon-sport-mens-training-shoes-bqcHgn/AQ7489-003
1699,Nike College (Oregon),Men's Logo T-Shirt,$200,$150.97,https://www.nike.com/t/oregon-mens-logo-t-shirt-GG1VC7/DJ6433-377
1700,Nike Everyday Cotton Stretch,Men's Slim Fit Crew-Neck Undershirt (2-Pack),$200,$150.97,https://www.nike.com/t/everyday-cotton-stretch-mens-slim-fit-crew-neck-undershirt-2-pack-RRrgCx/KE1010-100
1701,Nike SB,Men's Skate T-Shirt,$200,$150.97,https://www.nike.com/t/sb-mens-skate-t-shirt-CF1Fxw/DJ1222-100
1702,Nike Victori One,Men's Printed Slides,$200,$150.97,https://www.nike.com/t/victori-one-mens-printed-slides-bDnqZM/CN9678-402
1703,Nike Sportswear Therma-FIT ADV Tech Pack,Men's Engineered Full-Zip,$200,$150.97,https://www.nike.com/t/sportswear-therma-fit-adv-tech-pack-mens-engineered-full-zip-T37HWr/DD6634-060
1704,Nike SuperRep Go,Men's Training Shoes,$200,$150.97,https://www.nike.com/t/superrep-go-mens-training-shoes-19sK4X/CJ0773-011
1705,Nike Air Zoom Pegasus 38 (NFL Dallas Cowboys),Men's Running Shoe,$200,$150.97,https://www.nike.com/t/air-zoom-pegasus-38-dallas-cowboys-mens-running-shoe-QpXfdj/DJ0822-001
1706,"Nike Dri-FIT Giannis ""Freak""",Men's Printed Basketball T-Shirt,$200,$150.97,https://www.nike.com/t/dri-fit-giannis-freak-mens-printed-basketball-t-shirt-hS453M/DJ1564-010
1707,Nike Roshe G,Men's Golf Shoes,$200,$150.97,https://www.nike.com/t/roshe-g-mens-golf-shoes-T63tZ3/CD6065-400
1708,Nike Dri-FIT Sport Clash,Men's Woven Training Pants,$200,$150.97,https://www.nike.com/t/dri-fit-sport-clash-mens-woven-training-pants-LScmb1/DD1720-010
1709,Nike Dri-FIT,Men's Graphic Training T-Shirt,$200,$150.97,https://www.nike.com/t/dri-fit-mens-graphic-training-t-shirt-qzXr2j/DD6910-814
1710,Nike Asuna,Men's Slides,$200,$150.97,https://www.nike.com/t/asuna-mens-slides-KmrL4c/CW9703-002
1711,Nike Therma Legacy Performance (MLB Philadelphia Phillies),Hoodie,$200,$150.97,https://www.nike.com/t/therma-legacy-performance-philadelphia-phillies-hoodie-ntBBhD/NKAQM3U-PP1
1712,Nike Sportswear Tech Fleece,Men's Joggers,$200,$150.97,https://www.nike.com/t/sportswear-tech-fleece-mens-joggers-4x29ft/CU4495-469
1713,Nike Therma-FIT,Men's Pullover Training Hoodie,$200,$150.97,https://www.nike.com/t/therma-fit-mens-pullover-training-hoodie-Lw0v14/DD2112-690
1714,Nike Yoga Dri-FIT,Men's Shorts,$200,$150.97,https://www.nike.com/t/yoga-dri-fit-mens-shorts-5FP4gl/CZ2235-337
1715,Nike Air Max 97 SE,Men's Shoes,$200,$150.97,https://www.nike.com/t/air-max-97-se-mens-shoes-VcSkNH/DC3986-300
1716,Nike Sportswear Club,Men's Graphic Shorts,$200,$150.97,https://www.nike.com/t/sportswear-club-mens-graphic-shorts-hQgvng/BV2721-320
1717,Nike Sportswear Style Essentials,Men's Long-Sleeve Mock Neck Top,$200,$150.97,https://www.nike.com/t/sportswear-style-essentials-mens-long-sleeve-mock-neck-top-SkfSc5/DD7028-072
1718,Nike Sportswear Club Fleece,Men's Pants,$200,$150.97,https://www.nike.com/t/sportswear-club-fleece-mens-pants-jmbdcZ/BV2737-690
1719,Nike ACG Therma-FIT,Fleece Full-Length Zippered Hoodie,$200,$150.97,https://www.nike.com/t/acg-therma-fit-fleece-full-length-zippered-hoodie-Xjt7Tr/DH3089-010
1720,Nike Sportswear Club Fleece,Crew,$200,$150.97,https://www.nike.com/t/sportswear-club-fleece-crew-TWcqLw/BV2662-258
1721,Indiana Pacers City Edition,Nike Dri-FIT NBA Swingman Jersey,$200,$150.97,https://www.nike.com/t/indiana-pacers-city-edition-dri-fit-nba-swingman-jersey-kfTgKQ/DB4030-420
1722,Nike Sportswear Club Fleece,Joggers,$200,$150.97,https://www.nike.com/t/sportswear-club-fleece-joggers-KflRdQ/BV2671-362
1723,Nike Dri-FIT Rise 365,Men's Short-Sleeve Running Top,$200,$150.97,https://www.nike.com/t/dri-fit-rise-365-mens-short-sleeve-running-top-rPq09C/CZ9184-690
1724,Nike Dri-FIT Miler,Men's Running Top,$200,$150.97,https://www.nike.com/t/dri-fit-miler-mens-running-top-95KFGR/CU5992-869
1725,Nike Sportswear Sport Essentials+,Men's Pullover Hoodie,$200,$150.97,https://www.nike.com/t/sportswear-sport-essentials-mens-pullover-hoodie-W2b9n7/DD5126-476
1726,Nike Sportswear Swoosh,Men's French Terry Shorts,$200,$150.97,https://www.nike.com/t/sportswear-swoosh-mens-french-terry-shorts-3sL57C/DD5997-063
1727,Nike Dri-FIT UV Run Division Miler,Men's Long-Sleeve Running Top,$200,$150.97,https://www.nike.com/t/dri-fit-uv-run-division-miler-mens-long-sleeve-running-top-lx7svx/DD5999-084
1728,Nike Sportswear,Men's French Terry Shorts,$200,$150.97,https://www.nike.com/t/sportswear-mens-french-terry-shorts-2bBwdC/DJ5308-739
1729,NikeCourt Dri-FIT Victory,Men's Printed Tennis Top,$200,$150.97,https://www.nike.com/t/nikecourt-dri-fit-victory-mens-printed-tennis-top-74sjFD/DA4366-451
1730,Nike Lil' Penny,Men's Premium Basketball Shorts,$200,$150.97,https://www.nike.com/t/lil-penny-mens-premium-basketball-shorts-Nkm9nP/DA5993-480
1731,Nike Therma-FIT,Men's Winterized Full-Zip Training Hoodie,$200,$150.97,https://www.nike.com/t/therma-fit-mens-winterized-full-zip-training-hoodie-Gs2QgM/DD2128-326
1732,Nike Dri-FIT Lil' Penny,Men's Premium Basketball Jersey,$200,$150.97,https://www.nike.com/t/dri-fit-lil-penny-mens-premium-basketball-jersey-595H1n/DA5991-480
1733,Nike College Club Fleece (UNC),Men's Sweatshirt,$200,$150.97,https://www.nike.com/t/club-fleece-unc-mens-sweatshirt-tqVWrF/DJ8095-448
1734,Nike Sportswear,Men's T-Shirt,$200,$150.97,https://www.nike.com/t/sportswear-mens-t-shirt-Q6PtX4/DD1274-100
1735,Nike Dri-FIT Pro,Trail Running Cap,$200,$150.97,https://www.nike.com/t/dri-fit-pro-trail-running-cap-TpFPCf/DC3625-011
1736,Nike Sportswear Max90,Men's T-Shirt,$200,$150.97,https://www.nike.com/t/sportswear-max90-mens-t-shirt-SzZ6t9/DJ5309-852
1737,Nike Dri-FIT Trail Element,Men's 1/2-Zip Trail Running Top,$200,$150.97,https://www.nike.com/t/dri-fit-trail-element-mens-1-2-zip-trail-running-top-SmlLD8/DD4580-510
1738,Nike Sportswear Club Fleece,Pullover Hoodie,$200,$150.97,https://www.nike.com/t/sportswear-club-fleece-pullover-hoodie-Gw4Nwq/BV2654-813
1739,Nike Sportswear Style Essentials+,Men's Fleece 1/2-Zip Top,$200,$150.97,https://www.nike.com/t/sportswear-style-essentials-mens-fleece-1-2-zip-top-Bsdx0V/DD4870-010
1740,Nike Sportswear Premium Essentials,Men's Lined M65 Jacket,$200,$150.97,https://www.nike.com/t/sportswear-premium-essentials-mens-lined-m65-jacket-fdrBKJ/CZ9879-010
1741,Nike College (West Virginia),Men's Hoodie,$200,$150.97,https://www.nike.com/t/west-virginia-mens-hoodie-nDdPs9/DH4740-050
1742,Nike Sportswear Sport Essentials+,Men's Semi-Brushed Shorts,$200,$150.97,https://www.nike.com/t/sportswear-sport-essentials-mens-semi-brushed-shorts-WPdTJr/DD7043-533
1743,Nike Sportswear A.I.R. Machine,Men's Long-Sleeve T-Shirt,$200,$150.97,https://www.nike.com/t/sportswear-air-machine-mens-long-sleeve-t-shirt-7QP6Vs/DJ1383-010
1744,Nike Air Zoom Winflo 7,Men's Road Running Shoes,$200,$150.97,https://www.nike.com/t/air-zoom-wio-7-mens-road-running-shoes-810FRg/CJ0291-003
1745,Nike Dri-FIT Trail,Men's Trail Running T-Shirt,$200,$150.97,https://www.nike.com/t/dri-fit-trail-mens-trail-running-t-shirt-z8fjBZ/DD4464-715
1746,Nike Zoom Rival M 9,Track & Field Multi-Event Spikes,$200,$150.97,https://www.nike.com/t/zoom-rival-m-9-track-field-multi-event-spikes-mCJ29r/AH1020-005
1747,Nike Pro Hyperflow,Mouthguard,$200,$150.97,https://www.nike.com/t/pro-hyperflow-mouthguard-ZwTJZeJd/NUU32-917
1748,Nike Dri-FIT DNA+,Men's Basketball Shorts,$200,$150.97,https://www.nike.com/t/dri-fit-dna-mens-basketball-shorts-5f2V5m/CV1897-731
1749,LeBron 18,Basketball Shoes,$200,$150.97,https://www.nike.com/t/lebron-18-basketball-shoes-jgn5lq/CQ9283-401
1750,Nike Dri-FIT ADV Tiger Woods,Men's Golf Polo,$200,$150.97,https://www.nike.com/t/dri-fit-adv-tiger-woods-mens-golf-polo-pj446W/DA3075-017
1751,Nike Sportswear Sport Essentials+,Men's Pullover Hoodie,$200,$150.97,https://www.nike.com/t/sportswear-sport-essentials-mens-pullover-hoodie-8pwVbq/DM8882-010
1752,Jordan Jumpman Flight,Men's Short-Sleeve T-Shirt,$200,$150.97,https://www.nike.com/t/jordan-jumpman-flight-mens-short-sleeve-t-shirt-nCcgH7/DA9879-010
1753,Nike Sportswear New York City,Men's T-Shirt,$200,$150.97,https://www.nike.com/t/sportswear-new-york-city-mens-t-shirt-hTMXw2/DJ5847-010
1754,Nike Dri-FIT Run Division Pinnacle,Men's Running Shorts,$200,$150.97,https://www.nike.com/t/dri-fit-run-division-pinnacle-mens-running-shorts-5q3szz/DA1294-033
1755,All-Star Essential (Kevin Durant Nets),Men's Jordan NBA Player T-Shirt,$200,$150.97,https://www.nike.com/t/all-star-essential-kevin-durant-nets-mens-jordan-nba-player-t-shirt-lDV4zs/DH7147-084
1756,Nike Dri-FIT Run Division Rise 365,Men's Long-Sleeve Running Top,$200,$150.97,https://www.nike.com/t/dri-fit-run-division-rise-365-mens-long-sleeve-running-top-FQVpJF/DD6021-010
1757,Los Angeles Lakers,Men's Nike NBA T-Shirt,$200,$150.97,https://www.nike.com/t/los-angeles-lakers-mens-nba-t-shirt-Rwp0Wn/CV8528-730
1758,Nike Sportswear Style Essentials,Men's T-Shirt,$200,$150.97,https://www.nike.com/t/sportswear-style-essentials-mens-t-shirt-VG8K0T/DD7018-326
1759,"Giannis ""Freak""",Men's Mesh Jersey,$200,$150.97,https://www.nike.com/t/giannis-freak-mens-mesh-jersey-j5wBsd/DA5682-010
1760,NikeCourt Dri-FIT ADV Slam,Men's Tennis Polo,$200,$150.97,https://www.nike.com/t/nikecourt-dri-fit-adv-slam-mens-tennis-polo-zmNZhL/DA4325-657
1761,"Jordan Series .02 ""Dear Dean""",Shoes,$200,$150.97,https://www.nike.com/t/jordan-series-2-dear-dean-shoes-3dvWKb/DJ0417-100
1762,Jordan College Dri-FIT Spotlight (Georgetown),Men's Pullover Hoodie,$200,$150.97,https://www.nike.com/t/jordandri-fit-spotlight-georgetown-mens-pullover-hoodie-wR1KGB/DD6204-419
1763,Naomi Osaka,Pullover Tennis Hoodie,$200,$150.97,https://www.nike.com/t/naomi-osaka-pullover-tennis-hoodie-zTqv2J/DJ4663-010
1764,Nike Sportswear Heritage Essentials,Men's Woven Flow Shorts,$200,$150.97,https://www.nike.com/t/sportswear-heritage-essentials-mens-woven-flow-shorts-DfLpmB/DC1877-320
1765,NikeCourt Dri-FIT,Men's Tennis Polo,$200,$150.97,https://www.nike.com/t/nikecourt-dri-fit-mens-tennis-polo-wbq1P3/CW6288-010
1766,Nike College Dri-FIT Spotlight (Kentucky),Men's Pullover Hoodie,$200,$150.97,https://www.nike.com/t/dri-fit-spotlight-kentucky-mens-pullover-hoodie-K0KNSJ/DD6217-480
1767,Nike Yoga Dri-FIT,Men's Graphic T-Shirt,$200,$150.97,https://www.nike.com/t/yoga-dri-fit-mens-graphic-t-shirt-Kkmbhc/DD6925-100
1768,Nike Sportswear Therma-FIT Legacy,Men's Reversible Hooded Jacket,$200,$150.97,https://www.nike.com/t/sportswear-therma-fit-legacy-mens-reversible-hooded-jacket-8xjXpT/DH2783-010
1769,Nike Sportswear,Men's Keep It Clean Pullover Hoodie,$200,$150.97,https://www.nike.com/t/sportswear-mens-keep-it-clean-pullover-hoodie-NKvBgP/DM2199-010
1770,Nike Sportswear Swoosh,Men's T-Shirt,$200,$150.97,https://www.nike.com/t/sportswear-swoosh-mens-t-shirt-LzncrX/DC5094-320
1771,Nike Yoga Dri-FIT,Men's Short-Sleeve Top,$200,$150.97,https://www.nike.com/t/yoga-dri-fit-mens-short-sleeve-top-Gb9v8d/BV4034-591
1772,Nike College Heritage86 (Penn State),Hat,$200,$150.97,https://www.nike.com/t/heritage86-penn-state-hat-WfRKzF/DH2236-100
1773,Nike Sportswear,Men's T-Shirt,$200,$150.97,https://www.nike.com/t/sportswear-mens-t-shirt-kfvbl6/DD1286-800
1774,Nike Dri-FIT,Men's Running T-Shirt,$200,$150.97,https://www.nike.com/t/dri-fit-mens-running-t-shirt-dFk8Ct/CW0945-010
1775,"LeBron x Space Jam: A New Legacy ""Tune Squad""",Men's Nike Varsity Jacket,$200,$150.97,https://www.nike.com/t/lebron-x-space-jam-a-new-legacy-tune-squad-mens-varsity-jacket-tBl4j9/DJ3891-010
1776,Nike Sportswear Premium Essentials,Men's Tie-Dye T-Shirt,$200,$150.97,https://www.nike.com/t/sportswear-premium-essentials-mens-tie-dye-t-shirt-P8QKnc/DD2720-475
1777,Nike Therma,Men's Long-Sleeve 1/4-Zip Training Top,$200,$150.97,https://www.nike.com/t/therma-mens-long-sleeve-1-4-zip-training-top-LKbWb5/CU6217-071
1778,Nike Adapt Auto Max,Men's Shoes,$200,$150.97,https://www.nike.com/t/adapt-auto-max-LQF7vj/CZ6804-001
1779,Nike x Kim Jones,Fleece Crew,$200,$150.97,https://www.nike.com/t/kim-jones-fleece-crew-2hFwfg/DD0692-804
1780,Jordan Mountainside,Men's Long-Sleeve T-Shirt,$200,$150.97,https://www.nike.com/t/jordan-mountainside-mens-long-sleeve-t-shirt-27GmcH/DC9785-474
1781,Nike Dri-FIT Element Run Division,Men's Full-Zip Running Top,$200,$150.97,https://www.nike.com/t/dri-fit-element-run-division-mens-full-zip-running-top-2xWP0C/DD4929-506
1782,Jordan Hyper Grip 4P,Basketball (Size 7),$200,$150.97,https://www.nike.com/t/jordan-hyper-grip-4p-basketball-size-7-ZkCx1L/J0001844-092
1783,Nike Therma,Men's Pullover Swoosh Training Hoodie,$200,$150.97,https://www.nike.com/t/therma-mens-pullover-swoosh-training-hoodie-tvzGsr/CU6238-481
1784,Nike Sportswear,Men's Classic Fleece Pullover Hoodie,$200,$150.97,https://www.nike.com/t/sportswear-mens-classic-fleece-pullover-hoodie-C78SqD/DA0023-307
